HUM,368.7900085449219
HBAN,15.149999618530273
HII,254.11000061035156
IDXX,261.54998779296875
INFO,75.36000061035156
ITW,180.30999755859375
ILMN,330.1400146484375
IR,135.00999450683594
INTC,58.95000076293945
ICE,93.02999877929688
IBM,135.58999633789062
INCY,90.0999984741211
IP,46.13999938964844
IPG,23.040000915527344
IFF,122.80000305175781
INTU,267.1000061035156
ISRG,591.3099975585938
IVZ,17.979999542236328
IPGP,142.97000122070312
IQV,155.9499969482422
IRM,31.959999084472656
JKHY,146.82000732421875
JBHT,116.72000122070312
JEF,21.34000015258789
SJM,103.70999908447266
JNJ,146.05999755859375
JCI,41.220001220703125
JPM,137.24000549316406
JNPR,24.5
KSU,155.10000610351562
K,68.63999938964844
KEY,20.399999618530273
KEYS,103.12000274658203
KMB,138.00999450683594
KIM,20.530000686645508
KMI,20.969999313354492
KLAC,177.47000122070312
KSS,50.56999969482422
KHC,32.220001220703125
KR,29.0
LB,18.479999542236328
LH,167.8000030517578
LRCX,297.4100036621094
LW,85.83000183105469
LEG,51.47999954223633
LEN,56.63999938964844
LLY,132.42999267578125
LNC,60.0099983215332
LIN,212.11000061035156
LKQ,35.93000030517578
LMT,386.4700012207031
L,51.65999984741211
LOW,119.7300033569336
LYB,93.94000244140625
MTB,169.50999450683594
MAC,26.469999313354492
M,16.200000762939453
MRO,13.210000038146973
MPC,61.61000061035156
MAR,150.8000030517578
MMC,112.31999969482422
MLM,273.239990234375
MAS,47.869998931884766
MA,298.57000732421875
MAT,13.404999732971191
MKC,168.25
MXIM,61.709999084472656
MCD,197.13999938964844
MCK,137.63999938964844
MDT,113.73999786376953
MRK,91.58000183105469
MET,51.36000061035156
MTD,793.3099975585938
MGM,33.29999923706055
MCHP,104.66999816894531
MU,55.060001373291016
MSFT,157.41000366210938
MAA,130.05999755859375
MHK,136.69000244140625
TAP,53.86000061035156
MDLZ,55.400001525878906
MNST,63.91999816894531
MCO,238.13999938964844
MS,50.689998626708984
MOS,21.709999084472656
MSI,161.00999450683594
MSCI,259.25
MYL,19.790000915527344
NDAQ,107.5999984741211
NOV,24.329999923706055
NKTR,21.31999969482422
NTAP,62.06999969482422
NFLX,336.8999938964844
NWL,19.860000610351562
NEM,40.93000030517578
NWSA,13.949999809265137
NWS,14.3100004196167
NEE,242.7100067138672
NLSN,20.790000915527344
NKE,99.95999908447266
NI,27.760000228881836
NBL,23.649999618530273
JWN,40.65999984741211
NSC,194.58999633789062
NTRS,106.5999984741211
NOC,345.9100036621094
NCLH,57.560001373291016
NRG,40.619998931884766
NUE,56.88999938964844
NVDA,239.3699951171875
ORLY,441.1600036621094
OXY,39.0099983215332
OMC,80.83000183105469
OKE,75.19000244140625
ORCL,53.599998474121094
PCAR,80.16999816894531
PKG,112.43000030517578
PH,206.86000061035156
PAYX,85.52999877929688
PYPL,108.75
PNR,45.5099983215332
PBCT,16.93000030517578
PEP,137.9199981689453
PKI,96.55999755859375
PRGO,54.720001220703125
PFE,39.22999954223633
PM,85.2699966430664
PSX,113.3499984741211
PNW,90.19000244140625
PXD,147.60000610351562
PNC,159.82000732421875
PPG,132.47000122070312
PPL,35.83000183105469
PFG,55.04999923706055
PG,125.36000061035156
PGR,71.76000213623047
PLD,88.02999877929688
PRU,94.54000091552734
PEG,58.66999816894531
PSA,211.5
PHM,39.619998931884766
PVH,105.2300033569336
QRVO,116.66999816894531
PWR,41.27000045776367
QCOM,88.8499984741211
DGX,107.12000274658203
RL,118.43000030517578
RJF,90.58999633789062
RTN,217.39999389648438
O,72.5
REG,62.650001525878906
REGN,375.6199951171875
RF,17.25
RSG,89.2300033569336
RMD,155.92999267578125
RHI,62.08000183105469
ROK,204.35000610351562
ROL,33.27000045776367
ROP,352.6300048828125
ROST,115.2300033569336
RCL,131.0800018310547
CRM,164.5500030517578
SBAC,241.22000122070312
SLB,39.43000030517578
STX,59.619998931884766
SEE,40.630001068115234
SRE,151.3800048828125
SHW,580.97998046875
SPG,145.49000549316406
SWKS,118.9000015258789
SLG,90.7699966430664
SNA,169.67999267578125
SO,63.86000061035156
LUV,54.630001068115234
SPGI,271.6600036621094
SWK,165.63999938964844
SBUX,88.45999908447266
STT,79.2300033569336
SYK,210.0
SIVB,250.94000244140625
SYF,36.7400016784668
SNPS,139.8800048828125
SYY,85.44000244140625
TROW,122.54000091552734
TTWO,123.61000061035156
TPR,26.709999084472656
TGT,129.14999389648438
TEL,95.91999816894531
FTI,20.510000228881836
TFX,372.82000732421875
TXN,128.9499969482422
TXT,45.20000076293945
TMO,326.7200012207031
TIF,133.5399932861328
TWTR,32.130001068115234
TJX,59.97999954223633
TSCO,92.16999816894531
TDG,591.2899780273438
TRV,136.42999267578125
TRIP,30.059999465942383
TSN,90.86000061035156
UDR,46.31999969482422
ULTA,250.5
USB,59.77000045776367
UAA,21.5
UA,19.299999237060547
UNP,180.39999389648438
UAL,89.27999877929688
UNH,292.5899963378906
UPS,117.4000015258789
URI,167.3300018310547
UTX,149.49000549316406
UHS,144.30999755859375
UNM,29.40999984741211
VFC,97.23999786376953
VLO,95.2699966430664
VAR,142.00999450683594
VTR,57.45000076293945
VRSN,192.4499969482422
VRSK,149.67999267578125
VZ,62.06999969482422
VRTX,220.69000244140625
V,188.0
VNO,66.91000366210938
VMC,141.77000427246094
WAB,76.41000366210938
WMT,120.29000091552734
WBA,58.38999938964844
DIS,146.8800048828125
WM,113.16000366210938
WAT,233.27999877929688
WEC,92.8499984741211
WCG,327.0899963378906
WFC,53.33000183105469
WELL,80.4000015258789
WDC,61.11000061035156
WU,27.43000030517578
WRK,42.47999954223633
WY,30.149999618530273
WHR,147.41000366210938
WMB,23.799999237060547
WLTW,205.63999938964844
WYNN,138.0500030517578
XEL,64.1500015258789
XRX,37.349998474121094
XLNX,97.73999786376953
XYL,78.61000061035156
YUM,100.58999633789062
ZBH,150.32000732421875
ZION,51.630001068115234
ZTS,132.67999267578125
APC,
BHGE,
BBT,
BRK.B,
BF.B,
CBS,
CELG,
DWDP,
HRS,
HCP,
JEC,
LLL,
RHT,
STI,
SYMC,
TMK,
TSS,
VIAB,
